No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,station,District,season
21,2013,3,1,20,13.0,13.0,3.0,17.0,500.0,70.0,0.6,1031.9,-18.7,0.0,2.0,Shunyi,Shunyi,Spring
22,2013,3,1,21,9.0,14.0,3.0,14.0,500.0,72.0,0.2,1032.8,-18.5,0.0,2.5,Shunyi,Shunyi,Spring
23,2013,3,1,22,5.0,11.0,3.0,11.0,400.0,74.0,-0.3,1033.4,-18.5,0.0,2.2,Shunyi,Shunyi,Spring
24,2013,3,1,23,9.0,11.0,3.0,8.0,400.0,78.0,-0.7,1033.1,-17.9,0.0,2.8,Shunyi,Shunyi,Spring
25,2013,3,2,0,5.0,7.0,3.0,8.0,300.0,78.0,-1.0,1033.0,-18.1,0.0,3.2,Shunyi,Shunyi,Spring
26,2013,3,2,1,3.0,6.0,3.0,8.0,300.0,76.0,-1.5,1033.7,-18.1,0.0,1.0,Shunyi,Shunyi,Spring
27,2013,3,2,2,4.0,4.0,3.0,8.0,300.0,77.0,-1.6,1033.3,-18.2,0.0,2.1,Shunyi,Shunyi,Spring
28,2013,3,2,3,8.0,8.0,3.0,8.0,300.0,77.0,-2.0,1033.0,-18.1,0.0,1.4,Shunyi,Shunyi,Spring
29,2013,3,2,4,6.0,6.0,3.0,8.0,300.0,78.0,-2.5,1033.0,-17.7,0.0,1.7,Shunyi,Shunyi,Spring
30,2013,3,2,5,6.0,6.0,9.0,31.0,500.0,52.0,-3.1,1032.6,-17.1,0.0,0.7,Shunyi,Shunyi,Spring
31,2013,3,2,6,4.0,6.0,13.0,33.0,700.0,45.0,-2.8,1031.8,-17.2,0.0,0.9,Shunyi,Shunyi,Spring
32,2013,3,2,7,13.0,98.7370263066404,12.0,31.0,700.0,49.0,-2.7,1032.3,-16.4,0.0,1.3,Shunyi,Shunyi,Spring
33,2013,3,2,8,12.0,12.0,8.0,31.0,500.0,48.0,-1.5,1032.3,-16.5,0.0,1.6,Shunyi,Shunyi,Spring
34,2013,3,2,9,12.0,10.0,20.0,54.0,800.0,25.0,-0.4,1032.2,-16.7,0.0,1.7,Shunyi,Shunyi,Spring
35,2013,3,2,10,26.0,35.0,18.0,39.0,700.0,42.0,0.7,1031.8,-17.1,0.0,0.5,Shunyi,Shunyi,Spring
36,2013,3,2,11,18.0,32.0,15.0,26.0,600.0,56.0,1.6,1031.2,-16.8,0.0,1.6,Shunyi,Shunyi,Spring
37,2013,3,2,12,19.0,22.0,17.0,45.0,600.0,37.0,2.1,1030.1,-16.9,0.0,1.1,Shunyi,Shunyi,Spring
38,2013,3,2,13,12.0,14.0,15.0,60.0,800.0,34.0,2.8,1028.5,-16.3,0.0,1.0,Shunyi,Shunyi,Spring
39,2013,3,2,14,18.0,23.0,21.0,67.0,1000.0,27.0,3.1,1027.7,-16.6,0.0,1.2,Shunyi,Shunyi,Spring
40,2013,3,2,15,32.0,34.0,22.0,66.0,1100.0,30.0,3.2,1026.9,-16.0,0.0,0.5,Shunyi,Shunyi,Spring
41,2013,3,2,16,43.0,47.0,24.0,68.0,1100.0,30.0,3.1,1026.4,-15.6,0.0,1.8,Shunyi,Shunyi,Spring
42,2013,3,2,17,49.0,55.0,23.0,61.0,1000.0,37.0,2.2,1026.1,-15.4,0.0,1.4,Shunyi,Shunyi,Spring
43,2013,3,2,18,38.0,51.0,23.0,61.0,1000.0,34.0,1.7,1026.1,-14.9,0.0,1.5,Shunyi,Shunyi,Spring
44,2013,3,2,19,52.0,54.0,26.0,76.0,1200.0,18.0,1.1,1025.7,-14.6,0.0,1.3,Shunyi,Shunyi,Spring
45,2013,3,2,20,69.0,82.0,35.0,87.0,1700.0,8.0,0.7,1025.6,-14.5,0.0,1.4,Shunyi,Shunyi,Spring
46,2013,3,2,21,96.0,104.0,37.0,90.0,2000.0,4.0,-0.1,1025.3,-13.8,0.0,0.8,Shunyi,Shunyi,Spring
47,2013,3,2,22,108.0,123.0,37.0,88.0,2000.0,4.0,-0.2,1024.7,-13.2,0.0,1.0,Shunyi,Shunyi,Spring
48,2013,3,2,23,130.0,136.0,37.0,88.0,2600.0,4.0,-0.9,1023.9,-14.8,0.0,1.6,Shunyi,Shunyi,Spring
49,2013,3,3,0,125.0,153.0,37.0,85.0,2600.0,4.0,-1.2,1022.9,-13.4,0.0,1.4,Shunyi,Shunyi,Spring
50,2013,3,3,1,96.0,118.0,37.0,81.0,1899.0,3.0,-2.1,1021.9,-12.2,0.0,1.0,Shunyi,Shunyi,Spring
51,2013,3,3,2,84.0,92.0,37.0,84.0,2000.0,4.0,-3.8,1020.7,-11.1,0.0,0.2,Shunyi,Shunyi,Spring
52,2013,3,3,3,80.0,90.0,25.0,85.0,2000.0,4.0,-4.6,1019.9,-10.2,0.0,0.1,Shunyi,Shunyi,Spring
53,2013,3,3,4,81.0,92.0,11.0,82.0,3000.0,5.0,-3.8,1019.5,-10.9,0.0,1.1,Shunyi,Shunyi,Spring
54,2013,3,3,5,120.0,106.0,10.0,76.0,3000.0,4.0,-5.3,1019.0,-9.9,0.0,1.1,Shunyi,Shunyi,Spring
55,2013,3,3,6,88.0,108.0,10.0,73.0,2500.0,3.0,-4.1,1018.7,-11.4,0.0,0.8,Shunyi,Shunyi,Spring
56,2013,3,3,7,92.0,97.0,8.0,67.0,3000.0,3.0,-2.6,1019.4,-11.9,0.0,1.4,Shunyi,Shunyi,Spring
57,2013,3,3,8,113.0,122.0,23.0,65.0,2700.0,3.0,-0.1,1018.6,-12.7,0.0,2.1,Shunyi,Shunyi,Spring
58,2013,3,3,9,99.0,114.0,37.0,62.0,2200.0,6.0,2.4,1018.4,-13.0,0.0,1.0,Shunyi,Shunyi,Spring
59,2013,3,3,10,88.0,95.0,37.0,61.0,1800.0,15.0,4.8,1017.5,-12.7,0.0,0.9,Shunyi,Shunyi,Spring
60,2013,3,3,11,85.0,92.0,37.0,65.0,1700.0,26.0,9.3,1016.2,-12.6,0.0,1.4,Shunyi,Shunyi,Spring
61,2013,3,3,12,95.0,106.0,37.0,73.0,1700.0,28.0,11.8,1014.9,-13.3,0.0,2.2,Shunyi,Shunyi,Spring
62,2013,3,3,13,109.0,123.0,37.0,84.0,1600.0,25.0,14.5,1013.6,-12.7,0.0,4.7,Shunyi,Shunyi,Spring
63,2013,3,3,14,99.0,114.0,37.0,78.0,1399.0,33.0,15.9,1013.0,-12.5,0.0,3.4,Shunyi,Shunyi,Spring
64,2013,3,3,15,70.0,107.0,28.0,64.0,1100.0,44.0,15.6,1013.0,-12.8,0.0,3.1,Shunyi,Shunyi,Spring
65,2013,3,3,16,45.0,96.0,23.0,42.0,900.0,64.0,14.9,1013.0,-12.4,0.0,1.6,Shunyi,Shunyi,Spring
66,2013,3,3,17,41.0,73.0,15.0,34.0,800.0,72.0,13.0,1013.4,-13.1,0.0,1.1,Shunyi,Shunyi,Spring
67,2013,3,3,18,42.0,67.0,10.0,36.0,700.0,70.0,8.4,1014.4,-11.0,0.0,0.0,Shunyi,Shunyi,Spring
68,2013,3,3,19,39.0,66.0,11.0,49.0,700.0,47.0,5.3,1015.5,-9.7,0.0,0.9,Shunyi,Shunyi,Spring
69,2013,3,3,20,26.0,67.0,25.0,63.0,800.0,27.0,10.4,1015.7,-12.3,0.0,2.4,Shunyi,Shunyi,Spring
70,2013,3,3,21,34.0,64.0,20.0,60.0,1300.0,27.0,7.4,1016.0,-8.3,0.0,1.5,Shunyi,Shunyi,Spring
71,2013,3,3,22,47.0,68.0,16.0,44.0,1100.0,44.0,5.9,1016.5,-11.3,0.0,1.4,Shunyi,Shunyi,Spring
72,2013,3,3,23,38.0,55.0,19.0,54.0,1000.0,28.0,8.7,1017.2,-11.3,0.0,4.2,Shunyi,Shunyi,Spring
73,2013,3,4,0,32.0,55.0,35.0,55.0,1200.0,29.0,8.9,1018.3,-11.2,0.0,4.5,Shunyi,Shunyi,Spring
74,2013,3,4,1,39.0,54.0,18.0,32.0,1000.0,48.0,7.8,1019.2,-11.0,0.0,2.6,Shunyi,Shunyi,Spring
75,2013,3,4,2,30.0,50.0,9.0,15.0,700.0,68.0,5.7,1019.3,-11.4,0.0,1.5,Shunyi,Shunyi,Spring
76,2013,3,4,3,16.0,26.0,13.0,13.0,500.0,71.0,3.0,1019.8,-12.1,0.0,1.1,Shunyi,Shunyi,Spring
77,2013,3,4,4,3.0,8.0,12.0,16.0,500.0,69.0,4.9,1020.1,-12.6,0.0,2.1,Shunyi,Shunyi,Spring
78,2013,3,4,5,3.0,8.0,5.0,11.0,400.0,77.0,2.2,1020.8,-12.1,0.0,1.0,Shunyi,Shunyi,Spring
79,2013,3,4,6,3.0,9.0,6.0,22.0,500.0,60.0,2.6,1021.5,-12.1,0.0,1.4,Shunyi,Shunyi,Spring
80,2013,3,4,7,9.0,14.0,15.0,53.0,800.0,24.0,5.2,1022.6,-11.9,0.0,1.2,Shunyi,Shunyi,Spring
81,2013,3,4,8,11.0,21.0,15.0,67.0,1399.0,13.0,8.2,1023.2,-12.3,0.0,3.1,Shunyi,Shunyi,Spring
82,2013,3,4,9,15.0,33.0,13.0,32.0,700.0,56.0,9.6,1023.5,-13.6,0.0,1.5,Shunyi,Shunyi,Spring
83,2013,3,4,10,10.0,14.0,6.0,19.0,600.0,72.0,11.1,1023.1,-13.8,0.0,1.4,Shunyi,Shunyi,Spring
84,2013,3,4,11,3.0,9.0,6.0,17.0,500.0,76.0,12.0,1022.5,-13.1,0.0,1.7,Shunyi,Shunyi,Spring
85,2013,3,4,12,3.0,7.0,5.0,15.0,500.0,83.0,13.4,1021.4,-13.6,0.0,3.5,Shunyi,Shunyi,Spring
86,2013,3,4,13,5.0,8.0,6.0,18.0,500.0,83.0,14.4,1020.2,-13.7,0.0,2.9,Shunyi,Shunyi,Spring
87,2013,3,4,14,3.0,9.0,8.0,19.0,500.0,82.0,15.0,1019.1,-14.2,0.0,3.5,Shunyi,Shunyi,Spring
88,2013,3,4,15,3.0,6.0,8.0,19.0,500.0,82.0,16.0,1018.5,-14.5,0.0,3.2,Shunyi,Shunyi,Spring
89,2013,3,4,16,13.0,98.7370263066404,8.0,21.0,500.0,84.0,14.9,1017.9,-13.3,0.0,3.0,Shunyi,Shunyi,Spring
90,2013,3,4,17,8.0,10.0,10.0,32.0,500.0,69.0,12.8,1018.1,-13.3,0.0,1.8,Shunyi,Shunyi,Spring
91,2013,3,4,18,18.0,28.0,7.0,55.0,700.0,50.0,10.6,1018.7,-13.5,0.0,1.6,Shunyi,Shunyi,Spring
92,2013,3,4,19,25.0,47.0,8.0,91.0,900.0,25.0,8.9,1019.1,-12.3,0.0,1.3,Shunyi,Shunyi,Spring
93,2013,3,4,20,37.0,60.0,15.0,103.0,1100.0,10.0,7.5,1019.2,-11.3,0.0,1.5,Shunyi,Shunyi,Spring
94,2013,3,4,21,52.0,84.0,24.0,104.0,1399.0,4.0,7.0,1019.4,-10.3,0.0,1.6,Shunyi,Shunyi,Spring
95,2013,3,4,22,63.0,97.0,30.0,107.0,1500.0,4.0,6.6,1019.0,-10.7,0.0,1.6,Shunyi,Shunyi,Spring
96,2013,3,4,23,72.0,103.0,32.0,103.0,1600.0,84.0,6.2,1018.3,-10.6,0.0,1.6,Shunyi,Shunyi,Spring
97,2013,3,5,0,80.0,100.0,32.0,96.0,1500.0,84.0,4.7,1017.9,-9.9,0.0,1.5,Shunyi,Shunyi,Spring
98,2013,3,5,1,82.0,100.0,28.0,90.0,1800.0,84.0,2.2,1017.4,-9.4,0.0,0.9,Shunyi,Shunyi,Spring
99,2013,3,5,2,93.0,106.0,13.572038687514807,5.0,200.0,84.0,2.2,1017.0,-10.7,0.0,1.7,Shunyi,Shunyi,Spring
100,2013,3,5,3,98.0,116.0,5.0,4.0,1187.0639785927142,84.0,0.5,1016.7,-8.2,0.0,0.2,Shunyi,Shunyi,Spring
101,2013,3,5,4,110.0,133.0,5.0,43.90886473782605,200.0,84.0,0.2,1016.4,-9.0,0.0,1.7,Shunyi,Shunyi,Spring
102,2013,3,5,5,108.0,127.0,5.0,75.0,1500.0,84.0,0.3,1016.3,-7.5,0.0,0.0,Shunyi,Shunyi,Spring
103,2013,3,5,6,104.0,116.0,15.0,72.0,2100.0,84.0,-0.1,1016.3,-8.3,0.0,1.0,Shunyi,Shunyi,Spring
104,2013,3,5,7,100.0,108.0,17.0,68.0,2299.0,84.0,1.7,1016.1,-7.6,0.0,1.0,Shunyi,Shunyi,Spring
105,2013,3,5,8,103.0,111.0,35.0,65.0,2399.0,84.0,5.3,1015.9,-7.9,0.0,1.3,Shunyi,Shunyi,Spring
106,2013,3,5,9,104.0,123.0,37.0,64.0,2200.0,84.0,7.4,1015.4,-7.9,0.0,1.5,Shunyi,Shunyi,Spring
107,2013,3,5,10,114.0,136.0,37.0,70.0,2200.0,84.0,8.3,1014.7,-7.1,0.0,1.4,Shunyi,Shunyi,Spring
108,2013,3,5,11,124.0,150.0,37.0,69.0,1899.0,84.0,10.7,1013.6,-6.6,0.0,1.1,Shunyi,Shunyi,Spring
109,2013,3,5,12,127.0,147.0,37.0,68.0,1800.0,33.0,12.3,1012.3,-7.2,0.0,1.4,Shunyi,Shunyi,Spring
110,2013,3,5,13,129.0,149.0,37.0,78.0,1700.0,84.0,12.2,1010.9,-7.3,0.0,0.6,Shunyi,Shunyi,Spring
111,2013,3,5,14,142.0,154.0,37.0,77.0,1600.0,84.0,13.6,1010.3,-7.8,0.0,1.7,Shunyi,Shunyi,Spring
112,2013,3,5,15,85.0,102.0,37.0,86.0,1500.0,84.0,13.7,1009.8,-7.1,0.0,1.6,Shunyi,Shunyi,Spring
113,2013,3,5,16,3.0,3.0,37.0,118.0,1600.0,69.0,12.9,1009.7,-6.2,0.0,1.0,Shunyi,Shunyi,Spring
114,2013,3,5,17,3.0,74.0,37.0,112.0,2000.0,61.0,12.0,1010.2,-6.5,0.0,1.2,Shunyi,Shunyi,Spring
115,2013,3,5,18,3.0,238.0,37.0,122.5,2100.0,61.0,8.9,1010.7,-5.4,0.0,0.7,Shunyi,Shunyi,Spring
116,2013,3,5,19,154.0,226.0,37.0,122.5,2200.0,61.0,7.3,1011.1,-5.1,0.0,1.3,Shunyi,Shunyi,Spring
117,2013,3,5,20,193.0,234.0,37.0,122.5,2399.0,61.0,4.1,1011.4,-4.1,0.0,1.3,Shunyi,Shunyi,Spring
118,2013,3,5,21,218.0,247.0,37.0,122.5,2799.0,61.0,5.0,1011.3,-5.1,0.0,1.5,Shunyi,Shunyi,Spring
119,2013,3,5,22,242.5,261.0,37.0,122.5,2500.0,61.0,5.3,1011.3,-5.7,0.0,1.4,Shunyi,Shunyi,Spring
120,2013,3,5,23,233.0,239.0,37.0,114.0,2100.0,61.0,4.1,1011.0,-5.7,0.0,1.7,Shunyi,Shunyi,Spring
121,2013,3,6,0,200.0,208.0,37.0,97.7228,1187.0639785927142,61.0,4.5,1011.1,-5.0,0.0,0.7,Shunyi,Shunyi,Spring
122,2013,3,6,1,163.0,184.0,37.0,104.0,2200.0,61.0,2.9,1010.9,-5.5,0.0,1.0,Shunyi,Shunyi,Spring
123,2013,3,6,2,172.0,173.0,37.0,106.0,2399.0,61.0,4.6,1010.4,-6.0,0.0,1.2,Shunyi,Shunyi,Spring
124,2013,3,6,3,160.0,175.0,37.0,100.0,2200.0,61.0,4.1,1010.2,-5.9,0.0,1.8,Shunyi,Shunyi,Spring
125,2013,3,6,4,146.0,158.0,37.0,94.0,2000.0,61.0,3.7,1009.9,-5.8,0.0,2.1,Shunyi,Shunyi,Spring
126,2013,3,6,5,137.0,144.0,37.0,85.0,1700.0,61.0,3.9,1010.4,-5.9,0.0,1.8,Shunyi,Shunyi,Spring
127,2013,3,6,6,129.0,140.0,37.0,82.0,1800.0,61.0,4.0,1010.9,-5.8,0.0,2.0,Shunyi,Shunyi,Spring
128,2013,3,6,7,128.0,136.0,37.0,82.0,1600.0,61.0,4.5,1011.6,-5.9,0.0,1.9,Shunyi,Shunyi,Spring
129,2013,3,6,8,120.0,132.0,37.0,72.0,1600.0,61.0,5.3,1011.6,-5.7,0.0,2.1,Shunyi,Shunyi,Spring
130,2013,3,6,9,136.0,138.0,37.0,80.0,1800.0,61.0,6.4,1011.6,-5.6,0.0,2.2,Shunyi,Shunyi,Spring
131,2013,3,6,10,143.0,156.0,37.0,79.0,2100.0,61.0,8.4,1011.4,-5.5,0.0,1.7,Shunyi,Shunyi,Spring
132,2013,3,6,11,164.0,174.0,37.0,75.7557,1187.0639785927142,61.0,9.1,1010.5,-5.6,0.0,2.1,Shunyi,Shunyi,Spring
133,2013,3,6,12,160.0,174.0,37.0,87.0,2700.0,61.0,9.7,1009.3,-5.4,0.0,1.7,Shunyi,Shunyi,Spring
134,2013,3,6,13,168.0,186.0,37.0,77.0,1899.0,61.0,10.8,1008.4,-4.9,0.0,0.9,Shunyi,Shunyi,Spring
135,2013,3,6,14,160.0,173.0,37.0,74.0,1800.0,49.0,12.2,1008.0,-4.9,0.0,1.2,Shunyi,Shunyi,Spring
136,2013,3,6,15,161.0,176.0,37.0,86.0,1899.0,49.0,13.1,1008.0,-4.6,0.0,1.2,Shunyi,Shunyi,Spring
137,2013,3,6,16,165.0,191.0,37.0,111.0,2200.0,49.0,12.8,1007.9,-4.8,0.0,0.2,Shunyi,Shunyi,Spring
138,2013,3,6,17,188.0,218.0,37.0,112.0,2200.0,36.0,10.2,1008.4,-3.5,0.0,0.6,Shunyi,Shunyi,Spring
139,2013,3,6,18,201.0,217.0,37.0,113.0,2600.0,26.0,8.1,1009.2,-3.4,0.0,0.0,Shunyi,Shunyi,Spring
140,2013,3,6,19,186.0,217.0,37.0,120.0,2399.0,26.0,5.5,1009.9,-3.3,0.0,0.1,Shunyi,Shunyi,Spring
141,2013,3,6,20,194.0,233.0,37.0,111.0,2899.0,26.0,4.4,1010.3,-3.6,0.0,0.8,Shunyi,Shunyi,Spring
142,2013,3,6,21,203.0,241.0,37.0,116.0,2899.0,26.0,3.4,1010.0,-3.0,0.0,0.1,Shunyi,Shunyi,Spring
143,2013,3,6,22,217.0,245.0,37.0,118.0,3000.0,26.0,3.7,1010.0,-3.1,0.0,0.5,Shunyi,Shunyi,Spring
144,2013,3,6,23,242.5,277.0,37.0,114.0,3000.0,26.0,2.5,1009.9,-2.6,0.0,0.9,Shunyi,Shunyi,Spring
145,2013,3,7,0,242.5,294.5,37.0,117.0,3000.0,26.0,1.2,1009.8,-3.3,0.0,0.0,Shunyi,Shunyi,Spring
146,2013,3,7,1,242.5,294.5,37.0,113.0,3000.0,26.0,1.7,1009.7,-3.6,0.0,0.9,Shunyi,Shunyi,Spring
147,2013,3,7,2,242.5,294.5,37.0,105.0,3000.0,26.0,1.1,1009.2,-3.4,0.0,0.0,Shunyi,Shunyi,Spring
148,2013,3,7,3,242.5,294.5,37.0,99.0,3000.0,26.0,0.1,1009.0,-3.3,0.0,1.9,Shunyi,Shunyi,Spring
149,2013,3,7,4,242.5,290.0,37.0,91.0,3000.0,26.0,0.2,1009.2,-3.4,0.0,0.5,Shunyi,Shunyi,Spring
150,2013,3,7,5,192.0,240.0,37.0,91.0,2500.0,26.0,-0.4,1009.3,-3.8,0.0,0.9,Shunyi,Shunyi,Spring
151,2013,3,7,6,169.0,189.0,37.0,88.0,2500.0,26.0,0.9,1009.1,-3.6,0.0,0.7,Shunyi,Shunyi,Spring
152,2013,3,7,7,151.0,176.0,37.0,74.0,2200.0,26.0,3.1,1009.2,-2.6,0.0,1.7,Shunyi,Shunyi,Spring
153,2013,3,7,8,126.0,149.0,37.0,63.0,2200.0,26.0,6.5,1009.4,-2.2,0.0,1.1,Shunyi,Shunyi,Spring
154,2013,3,7,9,126.0,140.0,37.0,65.0,2100.0,26.0,8.4,1009.0,-2.0,0.0,1.4,Shunyi,Shunyi,Spring
155,2013,3,7,10,157.0,165.0,37.0,104.0,2799.0,26.0,10.5,1008.0,-1.9,0.0,1.0,Shunyi,Shunyi,Spring
156,2013,3,7,11,220.0,227.0,37.0,122.5,3000.0,26.0,14.4,1006.2,-3.0,0.0,2.4,Shunyi,Shunyi,Spring
157,2013,3,7,12,242.5,264.0,37.0,122.5,3000.0,26.0,15.8,1003.9,-2.7,0.0,3.0,Shunyi,Shunyi,Spring
158,2013,3,7,13,242.5,280.0,37.0,122.5,3000.0,41.0,17.3,1002.7,-1.9,0.0,2.6,Shunyi,Shunyi,Spring
159,2013,3,7,14,242.5,294.5,37.0,122.5,3000.0,67.0,17.7,1001.3,-2.1,0.0,1.5,Shunyi,Shunyi,Spring
160,2013,3,7,15,242.5,294.5,37.0,121.0,3000.0,85.0,18.1,1000.3,-2.3,0.0,1.4,Shunyi,Shunyi,Spring
161,2013,3,7,16,242.5,290.0,37.0,110.0,2600.0,91.0,17.4,999.8,-0.8,0.0,1.1,Shunyi,Shunyi,Spring
162,2013,3,7,17,242.5,262.0,37.0,115.0,3000.0,98.0,15.2,999.4,-0.2,0.0,1.2,Shunyi,Shunyi,Spring
163,2013,3,7,18,242.5,294.5,37.0,122.5,3000.0,98.0,13.0,1000.0,0.0,0.0,1.5,Shunyi,Shunyi,Spring
164,2013,3,7,19,242.5,294.5,37.0,122.5,3000.0,43.0,11.2,1000.0,0.6,0.0,0.4,Shunyi,Shunyi,Spring
165,2013,3,7,20,242.5,294.5,37.0,122.5,3000.0,98.0,9.2,1000.2,0.4,0.0,0.4,Shunyi,Shunyi,Spring
166,2013,3,7,21,242.5,294.5,37.0,122.5,3000.0,98.0,6.9,1000.5,0.1,0.0,0.0,Shunyi,Shunyi,Spring
167,2013,3,7,22,242.5,294.5,37.0,122.5,3000.0,98.0,6.4,1000.7,-0.4,0.0,0.9,Shunyi,Shunyi,Spring
168,2013,3,7,23,242.5,294.5,37.0,122.5,3000.0,98.0,5.2,1000.7,-0.6,0.0,1.0,Shunyi,Shunyi,Spring
169,2013,3,8,0,242.5,294.5,37.0,122.5,3000.0,98.0,5.3,1000.6,-1.4,0.0,1.3,Shunyi,Shunyi,Spring
170,2013,3,8,1,242.5,294.5,37.0,111.0,3000.0,98.0,4.5,1000.7,-1.7,0.0,1.1,Shunyi,Shunyi,Spring
171,2013,3,8,2,242.5,294.5,37.0,86.0,3000.0,98.0,3.7,1000.6,-1.7,0.0,1.6,Shunyi,Shunyi,Spring
172,2013,3,8,3,242.5,294.5,37.0,102.0,3000.0,98.0,4.0,1000.3,-2.2,0.0,1.6,Shunyi,Shunyi,Spring
173,2013,3,8,4,242.5,278.0,37.0,107.0,3000.0,98.0,3.2,1001.0,-2.8,0.0,0.5,Shunyi,Shunyi,Spring
174,2013,3,8,5,232.0,249.0,37.0,110.0,3000.0,98.0,1.9,1001.6,-2.8,0.0,0.5,Shunyi,Shunyi,Spring
175,2013,3,8,6,242.5,222.0,37.0,103.0,3000.0,98.0,2.3,1002.3,-2.4,0.0,0.7,Shunyi,Shunyi,Spring
176,2013,3,8,7,242.5,221.0,37.0,96.0,3000.0,98.0,6.8,1002.9,-2.1,0.0,2.0,Shunyi,Shunyi,Spring
177,2013,3,8,8,216.0,223.0,37.0,88.0,3000.0,98.0,10.0,1003.5,-2.0,0.0,2.0,Shunyi,Shunyi,Spring
178,2013,3,8,9,207.0,226.0,37.0,78.0,2700.0,98.0,14.5,1003.4,-2.0,0.0,1.2,Shunyi,Shunyi,Spring
179,2013,3,8,10,174.0,196.0,37.0,62.6165,1187.0639785927142,98.0,16.8,1003.4,-1.4,0.0,2.1,Shunyi,Shunyi,Spring
180,2013,3,8,11,181.0,244.0,37.0,116.0,2600.0,98.0,20.0,1002.6,-3.0,0.0,3.1,Shunyi,Shunyi,Spring
181,2013,3,8,12,212.0,197.0,37.0,94.0,2100.0,98.0,17.7,1002.4,1.6,0.0,5.5,Shunyi,Shunyi,Spring
182,2013,3,8,13,242.5,294.5,37.0,122.5,1187.0639785927142,98.0,15.8,1001.8,1.9,0.0,6.2,Shunyi,Shunyi,Spring
183,2013,3,8,14,242.5,294.5,37.0,122.5,3000.0,98.0,14.4,1001.8,0.6,0.0,6.7,Shunyi,Shunyi,Spring
184,2013,3,8,15,242.5,294.5,37.0,85.0,3000.0,98.0,13.2,1002.1,0.9,0.0,3.5,Shunyi,Shunyi,Spring
185,2013,3,8,16,170.0,229.0,37.0,64.0,2700.0,98.0,11.7,1002.5,-0.8,0.0,2.6,Shunyi,Shunyi,Spring
186,2013,3,8,17,139.0,156.0,37.0,51.0,1800.0,90.0,10.5,1002.4,-0.9,0.0,3.1,Shunyi,Shunyi,Spring
187,2013,3,8,18,79.0,92.0,37.0,42.0,1200.0,90.0,9.2,1003.2,-1.3,0.0,1.8,Shunyi,Shunyi,Spring
